gCSD16_DEN_1	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	0
gCSD16_DEN_1	Escherichia coli acrA	0
gCSD16_DEN_1	Escherichia coli mdfA	0
gCSD16_DEN_1	Escherichia coli soxS with mutation conferring antibiotic resistance	0
gCSD16_DEN_1	FosA	1
gCSD16_DEN_1	FosA2	0
gCSD16_DEN_1	FosA8	1
gCSD16_DEN_1	FosB6	0
gCSD16_DEN_1	FosBx1	0
gCSD16_DEN_1	FosH	0
gCSD16_DEN_1	FosI	0
gCSD16_DEN_1	FosXCC	0
gCSD16_DEN_1	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	0
gCSD16_DEN_1	ICR-Mo	0
gCSD16_DEN_1	Klebsiella pneumoniae KpnE	0
gCSD16_DEN_1	Klebsiella pneumoniae KpnF	0
gCSD16_DEN_1	Klebsiella pneumoniae KpnH	0
gCSD16_DEN_1	LUT-1	0
gCSD16_DEN_1	LpsB	0
gCSD16_DEN_1	MCR-3.32	0
gCSD16_DEN_1	MCR-9.1	0
gCSD16_DEN_1	MOX-9	0
gCSD16_DEN_1	MexA	0
gCSD16_DEN_1	MexB	0
gCSD16_DEN_1	MexC	0
gCSD16_DEN_1	MexE	0
gCSD16_DEN_1	MexF	0
gCSD16_DEN_1	MexG	0
gCSD16_DEN_1	MexH	0
gCSD16_DEN_1	MexI	0
gCSD16_DEN_1	MexJ	0
gCSD16_DEN_1	MexK	0
gCSD16_DEN_1	MexL	0
gCSD16_DEN_1	MexR	0
gCSD16_DEN_1	MexS	0
gCSD16_DEN_1	MexT	0
gCSD16_DEN_1	MexV	0
gCSD16_DEN_1	MexW	0
gCSD16_DEN_1	MexZ	0
gCSD16_DEN_1	Morganella morganii gyrB conferring resistance to fluoroquinolones	0
gCSD16_DEN_1	MuxA	0
gCSD16_DEN_1	MuxB	0
gCSD16_DEN_1	MuxC	0
gCSD16_DEN_1	Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid	0
gCSD16_DEN_1	Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin	0
gCSD16_DEN_1	OXA-23	0
gCSD16_DEN_1	OXA-275	0
gCSD16_DEN_1	OXA-276	0
gCSD16_DEN_1	OXA-277	0
gCSD16_DEN_1	OXA-278	0
gCSD16_DEN_1	OXA-282	0
gCSD16_DEN_1	OXA-284	0
gCSD16_DEN_1	OXA-295	0
gCSD16_DEN_1	OXA-305	0
gCSD16_DEN_1	OXA-360	0
gCSD16_DEN_1	OXA-362	0
gCSD16_DEN_1	OXA-48	0
gCSD16_DEN_1	OXA-486	0
gCSD16_DEN_1	OXA-496	0
gCSD16_DEN_1	OXA-50	0
gCSD16_DEN_1	OXA-500	0
gCSD16_DEN_1	OXA-506	0
gCSD16_DEN_1	OXA-51	0
gCSD16_DEN_1	OXA-64	1
gCSD16_DEN_1	OXA-646	0
gCSD16_DEN_1	OXA-647	0
gCSD16_DEN_1	OXA-648	1
gCSD16_DEN_1	OXA-65	0
gCSD16_DEN_1	OXA-652	0
gCSD16_DEN_1	OXA-815	0
gCSD16_DEN_1	OXA-818	0
gCSD16_DEN_1	OXA-900	0
gCSD16_DEN_1	OXA-915	0
gCSD16_DEN_1	OXA-917	0
gCSD16_DEN_1	OpmB	0
gCSD16_DEN_1	OpmD	0
gCSD16_DEN_1	OpmH	0
gCSD16_DEN_1	OprM	0
gCSD16_DEN_1	OprN	0
gCSD16_DEN_1	PC1 beta-lactamase (blaZ)	0
gCSD16_DEN_1	PDC-3	0
gCSD16_DEN_1	PST-2	0
gCSD16_DEN_1	ParR	0
gCSD16_DEN_1	ParS	0
gCSD16_DEN_1	PmpM	0
gCSD16_DEN_1	PmrF	0
gCSD16_DEN_1	Pseudomonas aeruginosa CpxR	0
gCSD16_DEN_1	Pseudomonas aeruginosa catB7	0
gCSD16_DEN_1	Pseudomonas aeruginosa emrE	0
gCSD16_DEN_1	Pseudomonas aeruginosa soxR	0
gCSD16_DEN_1	Streptococcus suis chloramphenicol acetyltransferase	0
gCSD16_DEN_1	TriA	0
gCSD16_DEN_1	TriB	0
gCSD16_DEN_1	TriC	0
gCSD16_DEN_1	Type B NfxB	0
gCSD16_DEN_1	YajC	0
gCSD16_DEN_1	aadA2	0
gCSD16_DEN_1	aadA27	0
gCSD16_DEN_1	abeM	0
gCSD16_DEN_1	abeS	0
gCSD16_DEN_1	acrB	0
gCSD16_DEN_1	acrD	0
gCSD16_DEN_1	adeA	0
gCSD16_DEN_1	adeB	0
gCSD16_DEN_1	adeC	0
gCSD16_DEN_1	adeF	1
gCSD16_DEN_1	adeG	0
gCSD16_DEN_1	adeH	0
gCSD16_DEN_1	adeI	0
gCSD16_DEN_1	adeJ	0
gCSD16_DEN_1	adeK	0
gCSD16_DEN_1	adeL	0
gCSD16_DEN_1	adeN	0
gCSD16_DEN_1	adeR	0
gCSD16_DEN_1	arnA	0
gCSD16_DEN_1	bacA	0
gCSD16_DEN_1	baeR	0
gCSD16_DEN_1	basR	0
gCSD16_DEN_1	basS	0
gCSD16_DEN_1	bcr-1	0
gCSD16_DEN_1	catQ	0
gCSD16_DEN_1	cfrC	0
gCSD16_DEN_1	cmx	0
gCSD16_DEN_1	cprR	0
gCSD16_DEN_1	cprS	0
gCSD16_DEN_1	dfr22	0
gCSD16_DEN_1	dfrC	0
gCSD16_DEN_1	emrA	0
gCSD16_DEN_1	emrB	0
gCSD16_DEN_1	emrR	0
gCSD16_DEN_1	floR	0
gCSD16_DEN_1	fosA5	0
gCSD16_DEN_1	leuO	0
gCSD16_DEN_1	lnuA	0
gCSD16_DEN_1	marA	0
gCSD16_DEN_1	mcr-10.1	0
gCSD16_DEN_1	mdeA	1
gCSD16_DEN_1	mdtB	0
gCSD16_DEN_1	mdtC	0
gCSD16_DEN_1	mexM	0
gCSD16_DEN_1	mexN	0
gCSD16_DEN_1	mexP	0
gCSD16_DEN_1	mexQ	0
gCSD16_DEN_1	mexY	0
gCSD16_DEN_1	mgrA	0
gCSD16_DEN_1	mphC	0
gCSD16_DEN_1	mphE	0
gCSD16_DEN_1	msbA	0
gCSD16_DEN_1	msr(I)	0
gCSD16_DEN_1	msrA	0
gCSD16_DEN_1	msrE	0
gCSD16_DEN_1	nalC	0
gCSD16_DEN_1	nalD	0
gCSD16_DEN_1	nimA	0
gCSD16_DEN_1	nimE	0
gCSD16_DEN_1	nimG	0
gCSD16_DEN_1	nimJ	0
gCSD16_DEN_1	nimK	0
gCSD16_DEN_1	norA	0
gCSD16_DEN_1	norC	0
gCSD16_DEN_1	opmE	0
gCSD16_DEN_1	oqxA	0
gCSD16_DEN_1	oqxB	0
gCSD16_DEN_1	patA	0
gCSD16_DEN_1	poxtA	0
gCSD16_DEN_1	qacA	0
gCSD16_DEN_1	qacB	0
gCSD16_DEN_1	qacE	0
gCSD16_DEN_1	qacEdelta1	0
gCSD16_DEN_1	qacG	8
gCSD16_DEN_1	qacJ	7
gCSD16_DEN_1	qacL	0
gCSD16_DEN_1	ramA	0
gCSD16_DEN_1	rsmA	1
gCSD16_DEN_1	sdrM	0
gCSD16_DEN_1	sepA	5
gCSD16_DEN_1	sul1	0
gCSD16_DEN_1	sul2	0
gCSD16_DEN_1	tet(32)	0
gCSD16_DEN_1	tet(39)	0
gCSD16_DEN_1	tet(44)	0
gCSD16_DEN_1	tet(45)	0
gCSD16_DEN_1	tet(D)	0
gCSD16_DEN_1	tet(H)	0
gCSD16_DEN_1	tet(K)	0
gCSD16_DEN_1	tet(M)	0
gCSD16_DEN_1	tet(O)	0
gCSD16_DEN_1	tet(Q)	0
gCSD16_DEN_1	tet(T)	0
gCSD16_DEN_1	tet(W)	0
gCSD16_DEN_1	tet(W/N/W)	0
gCSD16_DEN_1	vanG	5
gCSD16_DEN_1	vanH gene in vanB cluster	0
gCSD16_DEN_1	vanH gene in vanD cluster	0
gCSD16_DEN_1	vanH gene in vanF cluster	0
gCSD16_DEN_1	vanH gene in vanO cluster	0
gCSD16_DEN_1	vanR gene in vanI cluster	0
gCSD16_DEN_1	vanT gene in vanG cluster	0
gCSD16_DEN_1	vanW gene in vanB cluster	1
gCSD16_DEN_1	vanW gene in vanG cluster	4
gCSD16_DEN_1	vanW gene in vanI cluster	6
gCSD16_DEN_1	vanXY gene in vanC cluster	0
gCSD16_DEN_1	vanXY gene in vanG cluster	0
gCSD16_DEN_1	vanY gene in vanA cluster	0
gCSD16_DEN_1	vanY gene in vanB cluster	0
gCSD16_DEN_1	vanY gene in vanF cluster	5
gCSD16_DEN_1	vanY gene in vanG cluster	1
gCSD16_DEN_1	vanY gene in vanM cluster	5
gCSD16_DEN_1	vgaALC	0
gCSD16_DEN_10	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	0
gCSD16_DEN_10	AAC(6')-Iap	0
gCSD16_DEN_10	AAC(6')-Iid	0
gCSD16_DEN_10	AAC(6')-Ir	0
gCSD16_DEN_10	ACT-1	0
gCSD16_DEN_10	ACT-74	0
gCSD16_DEN_10	ACT-8	0
gCSD16_DEN_10	ADC-130	0
gCSD16_DEN_10	ADC-133	0
gCSD16_DEN_10	ADC-135	0
gCSD16_DEN_10	ADC-206	0
gCSD16_DEN_10	ADC-245	0
gCSD16_DEN_10	ADC-30	0
gCSD16_DEN_10	ADC-58	0
gCSD16_DEN_10	ANT(2'')-Ia	0
gCSD16_DEN_10	ANT(3'')-IIa	0
gCSD16_DEN_10	ANT(3'')-IIb	0
gCSD16_DEN_10	ANT(3'')-IIc	0
gCSD16_DEN_10	APH(3'')-Ib	0
gCSD16_DEN_10	APH(3')-IIb	0
gCSD16_DEN_10	APH(3')-Ia	0
gCSD16_DEN_10	APH(6)-Id	0
gCSD16_DEN_10	Acinetobacter baumannii AbaF	0
gCSD16_DEN_10	Acinetobacter baumannii AbaQ	0
gCSD16_DEN_10	Acinetobacter baumannii AmvA	0
gCSD16_DEN_10	Acinetobacter baumannii parC conferring resistance to fluoroquinolones	0
gCSD16_DEN_10	BJP-1	0
gCSD16_DEN_10	CARB-16	0
gCSD16_DEN_10	CARB-50	0
gCSD16_DEN_10	CRP	0
gCSD16_DEN_10	CfxA3	0
gCSD16_DEN_10	DfrA37	0
gCSD16_DEN_10	DfrB9	0
gCSD16_DEN_10	Enterobacter cloacae acrA	0
gCSD16_DEN_10	Erm(36)	0
gCSD16_DEN_10	ErmB	0
gCSD16_DEN_10	ErmC	0
gCSD16_DEN_10	ErmF	0
gCSD16_DEN_10	ErmX	0
gCSD16_DEN_10	Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime	0
gCSD16_DEN_10	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	0
gCSD16_DEN_10	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	0
gCSD16_DEN_10	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	0
gCSD16_DEN_10	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	0
gCSD16_DEN_10	Escherichia coli acrA	0
gCSD16_DEN_10	Escherichia coli mdfA	0
gCSD16_DEN_10	Escherichia coli soxS with mutation conferring antibiotic resistance	0
gCSD16_DEN_10	FosA	1
gCSD16_DEN_10	FosA2	0
gCSD16_DEN_10	FosA8	1
gCSD16_DEN_10	FosB6	0
gCSD16_DEN_10	FosBx1	0
gCSD16_DEN_10	FosH	0
gCSD16_DEN_10	FosI	0
gCSD16_DEN_10	FosXCC	0
gCSD16_DEN_10	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	0
gCSD16_DEN_10	ICR-Mo	0
gCSD16_DEN_10	Klebsiella pneumoniae KpnE	0
gCSD16_DEN_10	Klebsiella pneumoniae KpnF	0
gCSD16_DEN_10	Klebsiella pneumoniae KpnH	0
gCSD16_DEN_10	LUT-1	0
gCSD16_DEN_10	LpsB	0
gCSD16_DEN_10	MCR-3.32	0
gCSD16_DEN_10	MCR-9.1	0
gCSD16_DEN_10	MOX-9	0
gCSD16_DEN_10	MexA	0
gCSD16_DEN_10	MexB	0
gCSD16_DEN_10	MexC	0
gCSD16_DEN_10	MexE	0
gCSD16_DEN_10	MexF	0
gCSD16_DEN_10	MexG	0
gCSD16_DEN_10	MexH	0
gCSD16_DEN_10	MexI	0
gCSD16_DEN_10	MexJ	0
gCSD16_DEN_10	MexK	0
gCSD16_DEN_10	MexL	0
gCSD16_DEN_10	MexR	0
gCSD16_DEN_10	MexS	0
gCSD16_DEN_10	MexT	0
gCSD16_DEN_10	MexV	0
gCSD16_DEN_10	MexW	0
gCSD16_DEN_10	MexZ	0
gCSD16_DEN_10	Morganella morganii gyrB conferring resistance to fluoroquinolones	0
gCSD16_DEN_10	MuxA	0
gCSD16_DEN_10	MuxB	0
gCSD16_DEN_10	MuxC	0
gCSD16_DEN_10	Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid	0
gCSD16_DEN_10	Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin	0
gCSD16_DEN_10	OXA-23	0
gCSD16_DEN_10	OXA-275	0
gCSD16_DEN_10	OXA-276	0
gCSD16_DEN_10	OXA-277	0
gCSD16_DEN_10	OXA-278	0
gCSD16_DEN_10	OXA-282	0
gCSD16_DEN_10	OXA-284	0
gCSD16_DEN_10	OXA-295	0
gCSD16_DEN_10	OXA-305	0
gCSD16_DEN_10	OXA-360	0
gCSD16_DEN_10	OXA-362	0
gCSD16_DEN_10	OXA-48	0
gCSD16_DEN_10	OXA-486	0
gCSD16_DEN_10	OXA-496	0
gCSD16_DEN_10	OXA-50	0
gCSD16_DEN_10	OXA-500	0
gCSD16_DEN_10	OXA-506	0
gCSD16_DEN_10	OXA-51	0
gCSD16_DEN_10	OXA-64	0
gCSD16_DEN_10	OXA-646	0
gCSD16_DEN_10	OXA-647	0
gCSD16_DEN_10	OXA-648	0
gCSD16_DEN_10	OXA-65	0
gCSD16_DEN_10	OXA-652	0
gCSD16_DEN_10	OXA-815	0
gCSD16_DEN_10	OXA-818	0
gCSD16_DEN_10	OXA-900	0
gCSD16_DEN_10	OXA-915	0
gCSD16_DEN_10	OXA-917	0
gCSD16_DEN_10	OpmB	0
gCSD16_DEN_10	OpmD	0
gCSD16_DEN_10	OpmH	0
gCSD16_DEN_10	OprM	0
gCSD16_DEN_10	OprN	0
gCSD16_DEN_10	PC1 beta-lactamase (blaZ)	0
gCSD16_DEN_10	PDC-3	0
gCSD16_DEN_10	PST-2	0
gCSD16_DEN_10	ParR	0
gCSD16_DEN_10	ParS	0
gCSD16_DEN_10	PmpM	0
gCSD16_DEN_10	PmrF	0
gCSD16_DEN_10	Pseudomonas aeruginosa CpxR	0
gCSD16_DEN_10	Pseudomonas aeruginosa catB7	0
gCSD16_DEN_10	Pseudomonas aeruginosa emrE	0
gCSD16_DEN_10	Pseudomonas aeruginosa soxR	0
gCSD16_DEN_10	Streptococcus suis chloramphenicol acetyltransferase	0
gCSD16_DEN_10	TriA	0
gCSD16_DEN_10	TriB	0
gCSD16_DEN_10	TriC	0
gCSD16_DEN_10	Type B NfxB	0
gCSD16_DEN_10	YajC	0
gCSD16_DEN_10	aadA2	0
gCSD16_DEN_10	aadA27	0
gCSD16_DEN_10	abeM	0
gCSD16_DEN_10	abeS	0
gCSD16_DEN_10	acrB	0
gCSD16_DEN_10	acrD	0
gCSD16_DEN_10	adeA	0
gCSD16_DEN_10	adeB	0
gCSD16_DEN_10	adeC	0
gCSD16_DEN_10	adeF	0
gCSD16_DEN_10	adeG	0
gCSD16_DEN_10	adeH	0
gCSD16_DEN_10	adeI	0
gCSD16_DEN_10	adeJ	0
gCSD16_DEN_10	adeK	0
gCSD16_DEN_10	adeL	0
gCSD16_DEN_10	adeN	0
gCSD16_DEN_10	adeR	0
gCSD16_DEN_10	arnA	0
gCSD16_DEN_10	bacA	0
gCSD16_DEN_10	baeR	0
gCSD16_DEN_10	basR	0
gCSD16_DEN_10	basS	0
gCSD16_DEN_10	bcr-1	0
gCSD16_DEN_10	catQ	0
gCSD16_DEN_10	cfrC	0
gCSD16_DEN_10	cmx	0
gCSD16_DEN_10	cprR	0
gCSD16_DEN_10	cprS	0
gCSD16_DEN_10	dfr22	0
gCSD16_DEN_10	dfrC	0
gCSD16_DEN_10	emrA	0
gCSD16_DEN_10	emrB	0
gCSD16_DEN_10	emrR	0
gCSD16_DEN_10	floR	0
gCSD16_DEN_10	fosA5	0
gCSD16_DEN_10	leuO	0
gCSD16_DEN_10	lnuA	0
gCSD16_DEN_10	marA	0
gCSD16_DEN_10	mcr-10.1	0
gCSD16_DEN_10	mdeA	0
gCSD16_DEN_10	mdtB	0
gCSD16_DEN_10	mdtC	0
gCSD16_DEN_10	mexM	0
gCSD16_DEN_10	mexN	0
gCSD16_DEN_10	mexP	0
gCSD16_DEN_10	mexQ	0
gCSD16_DEN_10	mexY	0
gCSD16_DEN_10	mgrA	0
gCSD16_DEN_10	mphC	0
gCSD16_DEN_10	mphE	0
gCSD16_DEN_10	msbA	0
gCSD16_DEN_10	msr(I)	0
gCSD16_DEN_10	msrA	0
gCSD16_DEN_10	msrE	0
gCSD16_DEN_10	nalC	0
gCSD16_DEN_10	nalD	0
gCSD16_DEN_10	nimA	0
gCSD16_DEN_10	nimE	0
gCSD16_DEN_10	nimG	0
gCSD16_DEN_10	nimJ	0
gCSD16_DEN_10	nimK	0
gCSD16_DEN_10	norA	0
gCSD16_DEN_10	norC	0
gCSD16_DEN_10	opmE	0
gCSD16_DEN_10	oqxA	0
gCSD16_DEN_10	oqxB	0
gCSD16_DEN_10	patA	0
gCSD16_DEN_10	poxtA	0
gCSD16_DEN_10	qacA	0
gCSD16_DEN_10	qacB	0
gCSD16_DEN_10	qacE	0
gCSD16_DEN_10	qacEdelta1	0
gCSD16_DEN_10	qacG	0
gCSD16_DEN_10	qacJ	1
gCSD16_DEN_10	qacL	0
gCSD16_DEN_10	ramA	0
gCSD16_DEN_10	rsmA	0
gCSD16_DEN_10	sdrM	0
gCSD16_DEN_10	sepA	0
gCSD16_DEN_10	sul1	0
gCSD16_DEN_10	sul2	0
gCSD16_DEN_10	tet(32)	0
gCSD16_DEN_10	tet(39)	0
gCSD16_DEN_10	tet(44)	0
gCSD16_DEN_10	tet(45)	0
gCSD16_DEN_10	tet(D)	0
gCSD16_DEN_10	tet(H)	0
gCSD16_DEN_10	tet(K)	0
gCSD16_DEN_10	tet(M)	0
gCSD16_DEN_10	tet(O)	0
gCSD16_DEN_10	tet(Q)	0
gCSD16_DEN_10	tet(T)	0
gCSD16_DEN_10	tet(W)	0
gCSD16_DEN_10	tet(W/N/W)	0
gCSD16_DEN_10	vanG	0
gCSD16_DEN_10	vanH gene in vanB cluster	0
gCSD16_DEN_10	vanH gene in vanD cluster	0
gCSD16_DEN_10	vanH gene in vanF cluster	0
gCSD16_DEN_10	vanH gene in vanO cluster	0
gCSD16_DEN_10	vanR gene in vanI cluster	0
gCSD16_DEN_10	vanT gene in vanG cluster	0
gCSD16_DEN_10	vanW gene in vanB cluster	0
gCSD16_DEN_10	vanW gene in vanG cluster	0
gCSD16_DEN_10	vanW gene in vanI cluster	0
gCSD16_DEN_10	vanXY gene in vanC cluster	0
gCSD16_DEN_10	vanXY gene in vanG cluster	0
gCSD16_DEN_10	vanY gene in vanA cluster	0
gCSD16_DEN_10	vanY gene in vanB cluster	0
gCSD16_DEN_10	vanY gene in vanF cluster	0
gCSD16_DEN_10	vanY gene in vanG cluster	0
gCSD16_DEN_10	vanY gene in vanM cluster	0
gCSD16_DEN_10	vgaALC	0
gCSD16_DEN_11	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	0
gCSD16_DEN_11	AAC(6')-Iap	0
gCSD16_DEN_11	AAC(6')-Iid	0
gCSD16_DEN_11	AAC(6')-Ir	0
gCSD16_DEN_11	ACT-1	0
gCSD16_DEN_11	ACT-74	0
gCSD16_DEN_11	ACT-8	0
gCSD16_DEN_11	ADC-130	0
gCSD16_DEN_11	ADC-133	0
gCSD16_DEN_11	ADC-135	0
gCSD16_DEN_11	ADC-206	0
gCSD16_DEN_11	ADC-245	0
gCSD16_DEN_11	ADC-30	0
gCSD16_DEN_11	ADC-58	0
gCSD16_DEN_11	ANT(2'')-Ia	0
gCSD16_DEN_11	ANT(3'')-IIa	0
gCSD16_DEN_11	ANT(3'')-IIb	0
gCSD16_DEN_11	ANT(3'')-IIc	0
gCSD16_DEN_11	APH(3'')-Ib	0
gCSD16_DEN_11	APH(3')-IIb	0
gCSD16_DEN_11	APH(3')-Ia	0
gCSD16_DEN_11	APH(6)-Id	0
gCSD16_DEN_11	Acinetobacter baumannii AbaF	0
gCSD16_DEN_11	Acinetobacter baumannii AbaQ	0
gCSD16_DEN_11	Acinetobacter baumannii AmvA	0
gCSD16_DEN_11	Acinetobacter baumannii parC conferring resistance to fluoroquinolones	0
gCSD16_DEN_11	BJP-1	0
gCSD16_DEN_11	CARB-16	0
gCSD16_DEN_11	CARB-50	0
gCSD16_DEN_11	CRP	0
gCSD16_DEN_11	CfxA3	0
gCSD16_DEN_11	DfrA37	0
gCSD16_DEN_11	DfrB9	0
gCSD16_DEN_11	Enterobacter cloacae acrA	0
gCSD16_DEN_11	Erm(36)	0
gCSD16_DEN_11	ErmB	0
gCSD16_DEN_11	ErmC	0
gCSD16_DEN_11	ErmF	0
gCSD16_DEN_11	ErmX	0
gCSD16_DEN_11	Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime	0
gCSD16_DEN_11	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	0
gCSD16_DEN_11	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	0
gCSD16_DEN_11	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	0
gCSD16_DEN_11	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	0
gCSD16_DEN_11	Escherichia coli acrA	0
gCSD16_DEN_11	Escherichia coli mdfA	0
gCSD16_DEN_11	Escherichia coli soxS with mutation conferring antibiotic resistance	0
gCSD16_DEN_11	FosA	0
gCSD16_DEN_11	FosA2	0
gCSD16_DEN_11	FosA8	0
gCSD16_DEN_11	FosB6	0
gCSD16_DEN_11	FosBx1	0
gCSD16_DEN_11	FosH	0
gCSD16_DEN_11	FosI	0
gCSD16_DEN_11	FosXCC	0
gCSD16_DEN_11	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	0
gCSD16_DEN_11	ICR-Mo	0
gCSD16_DEN_11	Klebsiella pneumoniae KpnE	0
gCSD16_DEN_11	Klebsiella pneumoniae KpnF	0
gCSD16_DEN_11	Klebsiella pneumoniae KpnH	0
gCSD16_DEN_11	LUT-1	0
gCSD16_DEN_11	LpsB	0
gCSD16_DEN_11	MCR-3.32	0
gCSD16_DEN_11	MCR-9.1	0
gCSD16_DEN_11	MOX-9	0
gCSD16_DEN_11	MexA	0
gCSD16_DEN_11	MexB	0
gCSD16_DEN_11	MexC	0
gCSD16_DEN_11	MexE	0
gCSD16_DEN_11	MexF	0
gCSD16_DEN_11	MexG	0
gCSD16_DEN_11	MexH	0
gCSD16_DEN_11	MexI	0
gCSD16_DEN_11	MexJ	0
gCSD16_DEN_11	MexK	0
gCSD16_DEN_11	MexL	0
gCSD16_DEN_11	MexR	0
gCSD16_DEN_11	MexS	0
gCSD16_DEN_11	MexT	0
gCSD16_DEN_11	MexV	0
gCSD16_DEN_11	MexW	0
gCSD16_DEN_11	MexZ	0
gCSD16_DEN_11	Morganella morganii gyrB conferring resistance to fluoroquinolones	0
gCSD16_DEN_11	MuxA	0
gCSD16_DEN_11	MuxB	0
gCSD16_DEN_11	MuxC	0
gCSD16_DEN_11	Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid	0
gCSD16_DEN_11	Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin	0
gCSD16_DEN_11	OXA-23	0
gCSD16_DEN_11	OXA-275	0
gCSD16_DEN_11	OXA-276	0
gCSD16_DEN_11	OXA-277	0
gCSD16_DEN_11	OXA-278	0
gCSD16_DEN_11	OXA-282	0
gCSD16_DEN_11	OXA-284	0
gCSD16_DEN_11	OXA-295	0
gCSD16_DEN_11	OXA-305	0
gCSD16_DEN_11	OXA-360	0
gCSD16_DEN_11	OXA-362	0
gCSD16_DEN_11	OXA-48	0
gCSD16_DEN_11	OXA-486	0
gCSD16_DEN_11	OXA-496	0
gCSD16_DEN_11	OXA-50	0
gCSD16_DEN_11	OXA-500	0
gCSD16_DEN_11	OXA-506	0
gCSD16_DEN_11	OXA-51	0
gCSD16_DEN_11	OXA-64	0
gCSD16_DEN_11	OXA-646	0
gCSD16_DEN_11	OXA-647	0
gCSD16_DEN_11	OXA-648	0
gCSD16_DEN_11	OXA-65	0
gCSD16_DEN_11	OXA-652	0
gCSD16_DEN_11	OXA-815	0
gCSD16_DEN_11	OXA-818	0
gCSD16_DEN_11	OXA-900	0
gCSD16_DEN_11	OXA-915	0
gCSD16_DEN_11	OXA-917	0
gCSD16_DEN_11	OpmB	0
gCSD16_DEN_11	OpmD	0
gCSD16_DEN_11	OpmH	0
gCSD16_DEN_11	OprM	0
gCSD16_DEN_11	OprN	0
gCSD16_DEN_11	PC1 beta-lactamase (blaZ)	0
gCSD16_DEN_11	PDC-3	0
gCSD16_DEN_11	PST-2	0
gCSD16_DEN_11	ParR	0
gCSD16_DEN_11	ParS	0
gCSD16_DEN_11	PmpM	0
