"","city","A16S","AAC3","ABEM","ABES","ACN","ACRA","ADEF","ADEL","AMPCR","APH3-DPRIME","ARSC","ARSCM","ARSDM","ARSRM","ASR","BASRS","BCRCM","BLAA","BLAI","CADC","CADR","CADX","CAP16S","CDSA","COPA","COPC","COPD","COPK","COPR","COPZ","CORA","CORD","CPXAR","CRP","CTX","CUER","CUTA","CZRA","DFRA","DFRG","DNAK","EBRA","EEFX","EMRASM","EMRBSM","EMRE","EMRRSM","ERMB","FABG","FABI","FABK","FOLP","FOSA","FOSY","FUSE","GYRA","GYRB","HDEA","HNS","KPNE","KPNF","LNUC","LPSB","LPXA","LPXC","LSAC","MARA","MERC","MERD","MERE","MERF","MERP","MERR","MERR1","MERT","MEXB","MEXE","MEXF","MEXK","MEXT","MGRA","MLS23S","MPHB","MTRAD","MUXB","NCRBN","O23S","OLEC","OMPA","OPMH","OSCA","OXA","OXYRKP","PARC","PARE","PARR","PARY","PCM","PCOE","PDRM","PHOP","PMRAR","PSTA","PSTB","PSTC","PTSL","QACC","QACG","QACH","QACJ","QACL","RBPA","RECG","RECGM","RLMA","ROX","RPOB","RPOCL","RPOCR","RPOS","RPSA","RPSJ","RPSL","RRS","RRSA","RRSC","RRSH","RSMA","RUVB","SILB","SILF","SME","SMET","SMRA","SODA","SODB","SOXR","SSME","TCRY","TCRZ","TERB","TET16S","TETA","TETR","TOLC","TOLCSM","TUFAB","UHPT","VANRO","VANRS","YAJC","YCHH"
"gCSD16_NYC_15","NYC",1.45698924731183,0,0,0.18010752688172,0,0,0.365591397849462,1.54838709677419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268817204301075,0,0,0,0,0,1.44623655913978,0,0,0,0,0,0,0,0,0,0,0,0.900537634408602,0,0,1.15860215053763,0,11.3709677419355,0,0,0,0,0.717741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110215053763441,0,0.174731182795699,0.336021505376344,0.451612903225806,0.0188172043010753,0,0,0,0,0,0,0,0,0,0,0.0349462365591398,0,0,0,0,0,0,0,0.411290322580645,0,0,0,0,0
"gCSD16_NYC_16","NYC",1.38759278897137,0,0,0,0.512725344644751,0,0,0,0,0,0.00901378579003181,0,0,0,0,0,0,0,0,0,0,0,0.167020148462354,0,0,0,0,0,0,0,0,0,0,0.0121951219512195,0,0,0,0.391304347826087,0,0,0.135737009544008,0,0,0,0,0,0,0,0,0,0,0,0.0127253446447508,0,0,0.809119830328738,0,0,0.0222693531283139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336691410392365,0.358430540827147,0,0,1.72057264050901,0,0.0530222693531283,0.518027571580064,0,0.330858960763521,0.447507953340403,0,0.167550371155885,0,0,0.0487804878048781,0.0811240721102863,0.425238600212089,0,0.32661717921527,0,0,0,0.0896076352067869,0,0,0.146871686108165,0,0,0,0.0148462354188759,0,0.0159066808059385,0,0,0.0302226935312831,0.303817603393425,0,0,0.673913043478261,0,0.608695652173913,0,0.200954400848356,0.00742311770943796,0.0567338282078473,0,0.135737009544008,0.148462354188759,0.176564156945917,0,0.0864262990455991,0,0,0,0.0445387062566278,0,0.0339342523860021,0.0530222693531283,0,0,0,0.00477200424178155,0.00530222693531283,0.480911983032874,0,0,0,0,0.695652173913043,0,0.0593849416755037,0.117179215270414,0,0
"gCSD16_NYC_17","NYC",1.28961038961039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158441558441558,0,0,0,0,0,0,0,0,0,0.115584415584416,0.0181818181818182,0,0,0,0,0,0.0162337662337662,0,0,0,0.133116883116883,0.129220779220779,0,0,0,0,0.0233766233766234,0,0,0,0,0.0292207792207792,0.814935064935065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53571428571429,0,0,0.479220779220779,0,0.394155844155844,0.478571428571429,0,0,0,0,0,0,0.174675324675325,0,0,0,0,0,0,0,0,0.123376623376623,0,0,0,0,0,0,0,0,0,0.25,0,0,0.314285714285714,0,0,0,0.234415584415584,0,0.0772727272727273,0.29025974025974,0.155194805194805,0.124675324675325,0.166883116883117,0,0.118181818181818,0,0,0.12987012987013,0,0,0,0,0,0,0,0,0,0.201948051948052,0,0,0,0,0.805844155844156,0,0,0.152597402597403,0,0
"gCSD16_NYC_18","NYC",2.80760368663594,0,0,0,0,0,0,0.032258064516129,0,0.0518433179723502,0.0241935483870968,0,0,0,0.0149769585253456,0,0,0,0,0,0.00691244239631336,0,0.388248847926267,0,0,0,0,0,0,0.00691244239631336,0,0,0,0,0,0.021889400921659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702764976958525,0,0,0,0,0,0,0.0138248847926267,0,0,0,0,0,0,0,0,0,6.10138248847926,0,0,0,0,0.52073732718894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334101382488479,0.0898617511520737,0,0,0,0,0,0,0,0,0,0,0.0230414746543779,0,0,0,0,0,0.223502304147465,0,0.0933179723502304,0,0.147465437788018,0.324884792626728,0.397465437788018,0,0,0,0,0.131336405529954,0,0,0,0,0,0,0,0,0,0.264976958525346,0,0,0,0,0.650921658986175,0,0,0,0,0
"gCSD16_NYC_19","NYC",1.54761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0.0150375939849624,0,0,0,0,0,0,0,0,0.159147869674185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300751879699248,0,0,0,0,0,0,1.51127819548872,0,0,0,0.0050125313283208,0.56265664160401,0,0,0,0,0,0,0,0.0714285714285714,0,0,0.0701754385964912,0,0,0.114035087719298,0,0.043859649122807,0,0.068922305764411,0,0.370927318295739,0,0,0,0,0,0,0,0.0350877192982456,0,0.414786967418546,0,0,0,0.31203007518797,0.0050125313283208,0.105263157894737,0.478696741854637,0.210526315789474,0,0,0,0.142857142857143,0,0,0,0,0,0,0.0977443609022556,0,0,0,0,0,0.364661654135338,0,0,0,0,0.795739348370927,0,0,0.199248120300752,0,0.0100250626566416
"gCSD16_NYC_2","NYC",0.232815964523282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374722838137472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00665188470066519,0,0,0,0,0,0,0.159645232815965,0,0,0,0,0
"gCSD16_NYC_20","NYC",4.72546728971963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151869158878505,0,0,0.245327102803738,0,0,0.0105140186915888,0,0,0,0,0,0,0,0.0467289719626168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606308411214953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35280373831776,0,0,0,0,0.373831775700935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373831775700935,0,0,0.970794392523365,0,0.832943925233645,0,0.279205607476636,0,0.13785046728972,0,0.154205607476636,0.207943925233645,0.25,0,0.148364485981308,0,0,0,0,0,0,0.0747663551401869,0,0,0,0,0,0.302570093457944,0,0,0,0,1.05607476635514,0,0,0,0.0408878504672897,0
"gCSD16_NYC_21","NYC",4.85188431200701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470639789658195,0,0,0,0,0,0,0,0,0,0.127081507449606,0.0166520595968449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0806310254163,0.00262927256792287,0,0,0,0.311130587204207,0,0,0,0,0.0867659947414549,0,0,0.132340052585451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202453987730061,0,0,0,0,0,0.0736196319018405,0.238387379491674,0.110429447852761,0.415425065731814,0.421560035056968,0,0,0,0,0,0,0,0,0.0613496932515337,0,0,0,0.0148992112182296,0.0035056967572305,0.183172655565294,0,0,0,0,0.832602979842244,0,0,0,0,0
"gCSD16_NYC_22","NYC",1.59668508287293,0,0,0,0.588003157063931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00789265982636148,0,0,0.118389897395422,0,0,0.0149960536700868,0,0,0,0,0,0,0,0.0236779794790845,0,0,0.00789265982636148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449881610102605,0,0,0,0.0307813733228098,0.69060773480663,0,0,0.0126282557221784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228887134964483,0.00868192580899763,0,0,0,0,0.376479873717443,0,0,1.22415153906867,0,0,0,0,0.393843725335438,0,0,0,0,0,0,0,0.193370165745856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304656669297553,0,0,0.734806629834254,0,0.57379636937648,0,0.232044198895028,0.00789265982636148,0.103393843725335,0.290449881610103,0.191002367797948,0,0,0,0.119179163378058,0,0,0,0,0,0,0.0599842146803473,0,0,0,0,0,0.294396211523283,0,0,0,0,0.60852407261247,0.0528808208366219,0,0.139700078926598,0,0
"gCSD16_NYC_23","NYC",3.51386138613861,0,0,0,0,0,0,0,0,0,0,0.00792079207920792,0,0,0,0,0,0,0,0,0,0,0.357425742574257,0,0,0,0,0,0,0,0,0,0,0.0188118811881188,0,0,0,0,0.0396039603960396,0,0,0,0,0.151485148514851,0,0,0,0,0,0,0,0,0,0,0,0.464356435643564,0,0,0.00594059405940594,0,0,0,0,0.104950495049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74257425742574,0,0,0,0,0.355445544554455,0,0,0,0,0,0.0712871287128713,0,0,0,0,0,0,0,0,0,0.0326732673267327,0,0,0,0,0,0,0,0,0,0,0.28019801980198,0,0,0.299009900990099,0,0,0,0.221782178217822,0,0.0871287128712871,0.389108910891089,0.20990099009901,0.348514851485148,0.330693069306931,0,0,0,0,0,0,0,0.0158415841584158,0.0653465346534653,0,0,0,0.00396039603960396,0,0.264356435643564,0,0.0158415841584158,0,0,0.851485148514851,0,0,0,0.0415841584158416,0
"gCSD16_NYC_24","NYC",6.54411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196078431372549,0,0,1.94117647058824,0,0,0.0245098039215686,0,0,0.00490196078431373,0,0,0,0.0441176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637254901960784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7279411764706,0,0,0,0,0.627450980392157,0,0,0,0,0.529411764705882,0,0,0.269607843137255,0,0,0,0.0514705882352941,0,0,0,0,0.144607843137255,0,0,0,0,0,0,0,0,0,0,0,0,3.79901960784314,0,0,0,0,0,0.0661764705882353,0,0,2.01960784313725,1.26225490196078,0,0,0,0,0,0,0,0,0.071078431372549,0,0,0,0,0,0.208333333333333,0,0,0,0,2.23774509803922,0,0,0,0,0
"gCSD16_NYC_25","NYC",1.12735849056604,0,0,0,0,0,0,0,0,0,0.0150943396226415,0,0,0,0,0,0,0,0,0,0,0,0.10188679245283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462264150943396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0,0,0,0,0,0,0,0,0,0.0207547169811321,0.732075471698113,0,0,0,0,0.366981132075472,0,0,0,0,0,0.0471698113207547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320754716981132,0,0.0254716981132075,0,0.265094339622642,0,0.59622641509434,0,0,0,0.0679245283018868,0.321698113207547,0.197169811320755,0,0.102830188679245,0,0.109433962264151,0,0,0,0,0,0.0150943396226415,0.0641509433962264,0,0,0.0264150943396226,0,0,0.269811320754717,0,0,0,0,0.578301886792453,0,0.0688679245283019,0,0,0
"gCSD16_NYC_26","NYC",2.30920464700626,0,0,0,0,0,0,0,0,0,0.0178731009830206,0,0,0,0,0,0,0,0,0,0,0,0.155495978552279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032171581769437,0,0,0,0,0,0.994638069705094,0,0,0,0,0,0,0,0,0.0393208221626452,0,0,0,0,0,0,0.00536193029490617,0.0294906166219839,0,0,0,0,0,0,0,0,2.45397676496872,0,0,0,0,0.450402144772118,0,0,0,0,0,0,0,0.252904378909741,0,0,0,0,0,0.142984807864164,0,0,0,0,0,0,0,0,0.0187667560321716,0,0,0,0,0,0,0.388739946380697,0,0.7390527256479,0,0.234137622877569,0,0.0866845397676497,0,0.221626452189455,0.161751563896336,0.134941912421805,0,0.129579982126899,0,0,0.166219839142091,0,0,0,0.0840035746201966,0,0,0,0,0,0.360142984807864,0,0,0,0.141197497765862,0.858802502234138,0,0.097408400357462,0.178731009830206,0,0
"gCSD16_NYC_3","NYC",0.486238532110092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229357798165138,0,0,0,0,0.324770642201835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196330275229358,0,0.0532110091743119,0,0,0,0,0,0,0,0,0,0,0,0,0.0844036697247706,0,0,0,0.0073394495412844,0,0,0,0,0,0,0.218348623853211,0,0,0,0,0
"gCSD16_NYC_4","NYC",0.825870646766169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11442786069652,0,0,0,0,0.312437810945274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209950248756219,0,0,0.287562189054726,0,0,0,0.193034825870647,0,0.0915422885572139,0,0,0,0,0,0,0,0,0,0,0,0,0.054726368159204,0,0,0,0.00696517412935323,0,0.139303482587065,0,0,0,0,0.290547263681592,0,0,0,0,0
"gCSD16_NYC_5","NYC",1.4159445407279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131715771230503,0,0.104852686308492,0,0,0,0,0,0,0.0121317157712305,0.224436741767764,0.0381282495667244,0,0,0,0,0,0.0277296360485269,0.216637781629116,0.00346620450606586,0,0,0.177642980935875,0,0,0,0,0,0,0,0,0,0.0467937608318891,0.467937608318891,0,0,0,0,0,0.0138648180242634,0,0,0,0,0.00693240901213172,0,0,0.0103986135181976,0,0,0,0,0,0.0199306759098787,0,0,0.454072790294627,0.0424610051993068,0,2.84055459272097,0,0,0.703639514731369,0,0.610918544194107,0,0,0,0,0,0,0,0.29896013864818,0.119584055459272,0.506065857885615,0,0,0,0,0,0,0,0,0,0,0,0.0190641247833622,0,0,0.0337954939341421,0,0.338821490467938,0.0407279029462738,0,0.954072790294627,0.267764298093588,0.825823223570191,0,0.291161178509532,0,0.125649913344887,0.441941074523397,0.189774696707106,0.131715771230503,0.130849220103986,0.0181975736568458,0.121317157712305,0,0.00346620450606586,0,0,0,0,0.0823223570190641,0.0363951473136915,0,0,0,0,0.359618717504333,0,0,0,0,0.928076256499134,0,0.08578856152513,0.194974003466204,0,0
"gCSD16_NYC_6","NYC",0.449596774193548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010752688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275537634408602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861559139784946,0,0,0,0,0.192876344086022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113575268817204,0,0.0611559139784946,0,0.0900537634408602,0,0,0,0,0,0,0,0,0,0,0.0342741935483871,0,0,0,0,0,0,0,0,0,0,0.247311827956989,0,0,0,0,0
