AAC(6')-Ib10	S43
AAC(6')-Ib10	S44
AAC(6')-Ib10	S45
AAC(6')-Ib10	S46
AAC(6')-Ib10	S47
AAC(6')-Ib10	S54
AAC(6')-Ib10	S55
AAC(6')-Ib10	S56
AAC(6')-Ib10	S57
AAC(6')-Ib10	S67
AAC(6')-Ib10	S68
AAC(6')-Ib10	S69
AAC(6')-Ib10	S70
AAC(6')-Ib10	S71
AAC(6')-Ib10	S72
AAC(6')-Ib10	S73
AAC(6')-Ib10	S74
AAC(6')-Ib10	S75
AAC(6')-Ib10	S76
AAC(6')-Ib10	S77
AAC(6')-Ib10	S78
AAC(6')-Ib10	S121
AAC(6')-Ib7	S2
AAC(6')-Ib7	S4
AAC(6')-Ib7	S79
AAC(6')-Ib8	S30
ACT-16	S6
ACT-17	S1
ACT-17	S2
ACT-17	S3
ACT-17	S5
ACT-17	S7
ACT-17	S8
ACT-56	S4
ANT(2'')-Ia	S7
ANT(2'')-Ia	S18
ANT(2'')-Ia	S104
ANT(2'')-Ia	S105
ANT(3'')-IIa	S7
ANT(3'')-IIa	S8
ANT(3'')-IIa	S18
ANT(3'')-IIa	S40
ANT(3'')-IIa	S41
ANT(3'')-IIa	S42
ANT(3'')-IIa	S43
ANT(3'')-IIa	S44
ANT(3'')-IIa	S47
ANT(3'')-IIa	S49
ANT(3'')-IIa	S53
ANT(3'')-IIa	S54
ANT(3'')-IIa	S55
ANT(3'')-IIa	S56
ANT(3'')-IIa	S57
ANT(3'')-IIa	S58
ANT(3'')-IIa	S59
ANT(3'')-IIa	S60
ANT(3'')-IIa	S61
ANT(3'')-IIa	S62
ANT(3'')-IIa	S64
ANT(3'')-IIa	S65
ANT(3'')-IIa	S66
ANT(3'')-IIa	S67
ANT(3'')-IIa	S75
ANT(3'')-IIa	S76
ANT(3'')-IIa	S77
ANT(3'')-IIa	S96
ANT(3'')-IIa	S98
ANT(3'')-IIa	S99
ANT(3'')-IIa	S100
ANT(3'')-IIa	S106
ANT(3'')-IIa	S107
ANT(3'')-IIa	S108
ANT(3'')-IIa	S115
ANT(3'')-IIa	S122
ANT(3'')-IIa	S130
ANT(3'')-IIa	S131
APH(3'')-Ib	S1
APH(3'')-Ib	S2
APH(3'')-Ib	S3
APH(3'')-Ib	S4
APH(3'')-Ib	S9
APH(3'')-Ib	S10
APH(3'')-Ib	S11
APH(3'')-Ib	S12
APH(3'')-Ib	S14
APH(3'')-Ib	S16
APH(3'')-Ib	S17
APH(3'')-Ib	S19
APH(3'')-Ib	S22
APH(3'')-Ib	S23
APH(3'')-Ib	S24
APH(3'')-Ib	S25
APH(3'')-Ib	S27
APH(3'')-Ib	S28
APH(3'')-Ib	S29
APH(3'')-Ib	S40
APH(3'')-Ib	S41
APH(3'')-Ib	S42
APH(3'')-Ib	S46
APH(3'')-Ib	S48
APH(3'')-Ib	S50
APH(3'')-Ib	S51
APH(3'')-Ib	S53
APH(3'')-Ib	S64
APH(3'')-Ib	S65
APH(3'')-Ib	S66
APH(3'')-Ib	S91
APH(3'')-Ib	S92
APH(3'')-Ib	S93
APH(3'')-Ib	S94
APH(3'')-Ib	S95
APH(3'')-Ib	S97
APH(3'')-Ib	S116
APH(3'')-Ib	S117
APH(3'')-Ib	S119
APH(3'')-Ib	S120
APH(3'')-Ib	S122
APH(3'')-Ib	S124
APH(3'')-Ib	S125
APH(3'')-Ib	S126
APH(3'')-Ib	S132
APH(3'')-Ib	S133
APH(3'')-Ib	S134
APH(3'')-Ib	S135
APH(3')-Ia	S3
APH(3')-Ia	S5
APH(3')-Ia	S6
APH(3')-Ia	S14
APH(3')-Ia	S41
APH(3')-Ia	S42
APH(3')-Ia	S44
APH(3')-Ia	S47
APH(3')-Ia	S54
APH(3')-Ia	S58
APH(3')-Ia	S68
APH(3')-Ia	S69
APH(3')-Ia	S70
APH(3')-Ia	S71
APH(3')-Ia	S80
APH(3')-Ia	S90
APH(3')-Ia	S98
APH(3')-Ia	S116
APH(3')-Ia	S122
APH(3')-VI	S75
APH(3')-VI	S76
APH(3')-VI	S92
APH(3')-VI	S93
APH(3')-VI	S94
APH(3')-VI	S95
APH(3')-VI	S97
APH(4)-Ia	S44
APH(4)-Ia	S45
APH(4)-Ia	S54
APH(4)-Ia	S55
APH(4)-Ia	S56
APH(4)-Ia	S57
APH(4)-Ia	S58
APH(4)-Ia	S59
APH(4)-Ia	S60
APH(4)-Ia	S61
APH(4)-Ia	S62
APH(6)-Id	S1
APH(6)-Id	S2
APH(6)-Id	S3
APH(6)-Id	S4
APH(6)-Id	S9
APH(6)-Id	S10
APH(6)-Id	S11
APH(6)-Id	S12
APH(6)-Id	S14
APH(6)-Id	S16
APH(6)-Id	S17
APH(6)-Id	S19
APH(6)-Id	S22
APH(6)-Id	S23
APH(6)-Id	S24
APH(6)-Id	S25
APH(6)-Id	S27
APH(6)-Id	S28
APH(6)-Id	S29
APH(6)-Id	S40
APH(6)-Id	S41
APH(6)-Id	S42
APH(6)-Id	S46
APH(6)-Id	S48
APH(6)-Id	S50
APH(6)-Id	S51
APH(6)-Id	S53
APH(6)-Id	S64
APH(6)-Id	S65
APH(6)-Id	S66
APH(6)-Id	S91
APH(6)-Id	S92
APH(6)-Id	S93
APH(6)-Id	S94
APH(6)-Id	S95
APH(6)-Id	S97
APH(6)-Id	S116
APH(6)-Id	S117
APH(6)-Id	S119
APH(6)-Id	S120
APH(6)-Id	S122
APH(6)-Id	S124
APH(6)-Id	S125
APH(6)-Id	S126
APH(6)-Id	S132
APH(6)-Id	S133
APH(6)-Id	S134
APH(6)-Id	S135
AacA16	S115
AcrA	S1
AcrA	S2
AcrA	S3
AcrA	S4
AcrA	S5
AcrA	S6
AcrA	S7
AcrA	S8
AcrA	S9
AcrA	S10
AcrA	S11
AcrA	S12
AcrA	S13
AcrA	S14
AcrA	S15
AcrA	S16
AcrA	S17
AcrA	S18
AcrA	S19
AcrA	S20
AcrA	S21
AcrA	S22
AcrA	S23
AcrA	S24
AcrA	S25
AcrA	S26
AcrA	S27
AcrA	S28
AcrA	S29
AcrA	S30
AcrA	S31
AcrA	S32
AcrA	S33
AcrA	S34
AcrA	S35
AcrA	S36
AcrA	S37
AcrA	S38
AcrA	S39
AcrA	S40
AcrA	S41
AcrA	S42
AcrA	S43
AcrA	S44
AcrA	S45
AcrA	S46
AcrA	S47
AcrA	S48
AcrA	S49
AcrA	S50
AcrA	S51
AcrA	S52
AcrA	S53
AcrA	S54
AcrA	S55
AcrA	S56
AcrA	S57
AcrA	S58
AcrA	S59
AcrA	S60
AcrA	S61
AcrA	S62
AcrA	S63
AcrA	S64
AcrA	S65
AcrA	S66
AcrA	S67
AcrA	S68
AcrA	S69
AcrA	S70
AcrA	S71
AcrA	S72
AcrA	S73
AcrA	S74
AcrA	S75
AcrA	S76
AcrA	S77
AcrA	S78
AcrA	S79
AcrA	S80
AcrA	S81
AcrA	S82
AcrA	S83
AcrA	S84
AcrA	S85
AcrA	S86
AcrA	S87
AcrA	S88
AcrA	S89
AcrA	S90
AcrA	S91
AcrA	S92
AcrA	S93
AcrA	S94
AcrA	S95
AcrA	S96
AcrA	S97
AcrA	S98
AcrA	S99
AcrA	S100
AcrA	S101
AcrA	S102
AcrA	S103
AcrA	S104
AcrA	S105
AcrA	S106
AcrA	S107
AcrA	S108
AcrA	S109
AcrA	S110
AcrA	S111
AcrA	S112
AcrA	S113
AcrA	S114
AcrA	S115
AcrA	S116
AcrA	S117
AcrA	S118
AcrA	S119
AcrA	S120
AcrA	S121
AcrA	S122
AcrA	S123
AcrA	S124
AcrA	S125
AcrA	S126
AcrA	S127
AcrA	S128
AcrA	S129
AcrA	S130
AcrA	S131
AcrA	S132
AcrA	S133
AcrA	S134
AcrA	S135
AcrA	S136
AcrA	S137
AcrA	S138
AcrA	S139
AcrA	S140
AcrA	S141
AcrA	S142
AcrA	S143
AcrA	S144
AcrA	S145
AcrA	S146
AcrB	S1
AcrB	S2
AcrB	S3
AcrB	S4
AcrB	S5
AcrB	S6
AcrB	S7
AcrB	S8
AcrB	S9
AcrB	S10
AcrB	S11
AcrB	S12
AcrB	S13
AcrB	S14
AcrB	S15
AcrB	S16
AcrB	S17
AcrB	S18
AcrB	S19
AcrB	S20
AcrB	S21
AcrB	S22
AcrB	S23
AcrB	S24
AcrB	S25
AcrB	S26
AcrB	S27
AcrB	S28
AcrB	S29
AcrB	S30
AcrB	S31
AcrB	S32
AcrB	S33
AcrB	S34
AcrB	S35
AcrB	S36
AcrB	S37
AcrB	S38
AcrB	S39
AcrB	S40
AcrB	S41
AcrB	S42
AcrB	S43
AcrB	S44
AcrB	S45
AcrB	S46
AcrB	S47
AcrB	S48
AcrB	S49
AcrB	S50
AcrB	S51
AcrB	S52
AcrB	S53
AcrB	S54
AcrB	S55
AcrB	S56
AcrB	S57
AcrB	S58
AcrB	S59
AcrB	S60
AcrB	S61
AcrB	S62
AcrB	S63
AcrB	S64
AcrB	S65
AcrB	S66
AcrB	S67
AcrB	S68
AcrB	S69
AcrB	S70
AcrB	S71
AcrB	S72
AcrB	S73
AcrB	S74
AcrB	S75
AcrB	S76
AcrB	S77
AcrB	S78
AcrB	S79
AcrB	S80
AcrB	S81
AcrB	S82
AcrB	S83
AcrB	S84
AcrB	S85
AcrB	S86
AcrB	S87
AcrB	S88
AcrB	S89
AcrB	S90
AcrB	S91
AcrB	S92
AcrB	S93
AcrB	S94
AcrB	S95
AcrB	S96
AcrB	S97
AcrB	S98
AcrB	S99
AcrB	S100
AcrB	S101
AcrB	S102
AcrB	S103
AcrB	S104
AcrB	S105
AcrB	S106
AcrB	S107
AcrB	S108
AcrB	S109
AcrB	S110
AcrB	S111
AcrB	S112
AcrB	S113
AcrB	S114
AcrB	S115
AcrB	S116
AcrB	S117
AcrB	S118
AcrB	S119
AcrB	S120
AcrB	S121
AcrB	S122
AcrB	S123
AcrB	S124
AcrB	S125
AcrB	S126
AcrB	S127
AcrB	S128
AcrB	S129
AcrB	S130
AcrB	S131
AcrB	S132
AcrB	S133
AcrB	S134
AcrB	S135
AcrB	S136
AcrB	S137
AcrB	S138
AcrB	S139
AcrB	S140
AcrB	S141
AcrB	S142
AcrB	S143
AcrB	S144
AcrB	S145
AcrB	S146
AcrD	S1
AcrD	S2
AcrD	S3
AcrD	S4
AcrD	S5
AcrD	S6
AcrD	S7
AcrD	S8
AcrD	S9
AcrD	S10
AcrD	S11
AcrD	S12
AcrD	S13
AcrD	S14
AcrD	S15
AcrD	S16
AcrD	S17
AcrD	S18
AcrD	S19
AcrD	S20
AcrD	S21
AcrD	S22
AcrD	S23
AcrD	S24
AcrD	S25
AcrD	S26
AcrD	S27
AcrD	S28
AcrD	S29
AcrD	S30
AcrD	S31
AcrD	S32
AcrD	S33
AcrD	S34
AcrD	S35
AcrD	S36
AcrD	S37
AcrD	S38
AcrD	S39
AcrD	S40
AcrD	S41
AcrD	S42
AcrD	S43
AcrD	S44
AcrD	S45
AcrD	S46
AcrD	S47
AcrD	S48
AcrD	S49
AcrD	S50
AcrD	S51
AcrD	S52
AcrD	S53
AcrD	S54
AcrD	S55
AcrD	S56
AcrD	S57
AcrD	S58
AcrD	S59
AcrD	S60
AcrD	S61
AcrD	S62
AcrD	S63
AcrD	S64
AcrD	S65
AcrD	S66
AcrD	S67
AcrD	S68
AcrD	S69
AcrD	S70
AcrD	S71
AcrD	S72
AcrD	S73
AcrD	S74
AcrD	S75
AcrD	S76
AcrD	S77
AcrD	S78
AcrD	S79
AcrD	S80
AcrD	S81
AcrD	S82
AcrD	S83
AcrD	S84
AcrD	S85
AcrD	S86
AcrD	S87
AcrD	S88
AcrD	S89
AcrD	S90
AcrD	S91
AcrD	S92
AcrD	S93
AcrD	S94
AcrD	S95
AcrD	S96
AcrD	S98
AcrD	S99
AcrD	S100
AcrD	S101
AcrD	S102
AcrD	S103
AcrD	S104
AcrD	S105
AcrD	S106
AcrD	S107
AcrD	S108
AcrD	S109
AcrD	S110
AcrD	S111
AcrD	S112
AcrD	S113
AcrD	S114
AcrD	S115
AcrD	S116
AcrD	S117
AcrD	S118
AcrD	S119
AcrD	S120
AcrD	S121
AcrD	S122
AcrD	S123
AcrD	S124
AcrD	S125
AcrD	S126
AcrD	S127
AcrD	S128
AcrD	S129
AcrD	S130
AcrD	S131
AcrD	S132
AcrD	S133
AcrD	S134
AcrD	S135
AcrD	S136
AcrD	S137
AcrD	S138
AcrD	S139
AcrD	S140
AcrD	S141
AcrD	S142
AcrD	S143
AcrD	S144
AcrD	S145
AcrD	S146
AcrE	S9
AcrE	S10
AcrE	S11
AcrE	S12
AcrE	S13
AcrE	S14
AcrE	S15
AcrE	S16
AcrE	S17
AcrE	S18
AcrE	S19
AcrE	S20
AcrE	S21
AcrE	S22
AcrF	S9
AcrF	S10
AcrF	S11
AcrF	S12
AcrF	S13
AcrF	S14
AcrF	S15
AcrF	S16
AcrF	S17
AcrF	S18
AcrF	S19
AcrF	S20
AcrF	S21
AcrF	S22
AcrR	S23
AcrR	S24
AcrR	S25
AcrR	S26
AcrR	S27
AcrR	S28
AcrR	S29
AcrR	S30
AcrR	S31
AcrR	S32
AcrR	S33
AcrR	S34
AcrR	S35
AcrR	S36
AcrR	S37
AcrR	S38
AcrR	S39
AcrR	S40
AcrR	S41
AcrR	S42
AcrR	S43
AcrR	S44
AcrR	S45
AcrR	S46
AcrR	S47
AcrR	S48
AcrR	S49
AcrR	S50
AcrR	S51
AcrR	S52
AcrR	S53
AcrR	S54
AcrR	S55
AcrR	S56
AcrR	S57
AcrR	S58
AcrR	S59
AcrR	S60
AcrR	S61
AcrR	S62
AcrR	S63
AcrR	S64
AcrR	S65
AcrR	S66
AcrR	S67
AcrR	S68
AcrR	S69
AcrR	S70
AcrR	S71
AcrR	S72
AcrR	S73
AcrR	S74
AcrR	S75
AcrR	S76
AcrR	S77
AcrR	S78
AcrR	S79
AcrR	S80
AcrR	S81
AcrR	S82
AcrR	S83
AcrR	S84
AcrR	S85
AcrR	S86
AcrR	S87
AcrR	S88
AcrR	S89
AcrR	S90
AcrR	S92
AcrR	S93
AcrR	S94
AcrR	S95
AcrR	S96
AcrR	S97
AcrR	S98
AcrR	S99
AcrR	S100
AcrR	S101
AcrR	S102
AcrR	S103
AcrR	S104
AcrR	S105
AcrR	S106
AcrR	S107
AcrR	S108
AcrR	S109
AcrR	S110
AcrR	S111
AcrR	S112
AcrR	S113
AcrR	S114
AcrR	S115
AcrR	S116
AcrR	S117
AcrR	S118
AcrR	S119
AcrR	S120
AcrR	S121
AcrR	S122
AcrR	S123
AcrR	S124
AcrR	S125
AcrR	S126
AcrR	S127
AcrR	S128
AcrR	S129
AcrR	S130
AcrR	S131
AcrR	S132
AcrR	S133
AcrR	S134
AcrR	S135
AcrR	S136
AcrR	S137
AcrR	S138
AcrR	S139
AcrR	S140
AcrR	S141
AcrR	S142
AcrR	S143
AcrR	S144
AcrR	S145
AcrR	S146
AcrS	S9
AcrS	S10
AcrS	S11
AcrS	S12
AcrS	S15
AcrS	S16
AcrS	S17
AcrS	S18
AcrS	S19
AcrS	S20
AcrS	S21
AcrS	S22
ArmA	S81
ArmA	S82
ArmA	S83
ArmA	S84
ArmA	S85
ArmA	S86
ArmA	S87
ArmA	S88
ArnT	S23
ArnT	S24
ArnT	S25
ArnT	S26
ArnT	S27
ArnT	S28
ArnT	S29
ArnT	S30
ArnT	S31
ArnT	S32
ArnT	S33
ArnT	S34
ArnT	S35
ArnT	S36
ArnT	S37
ArnT	S38
ArnT	S39
ArnT	S40
ArnT	S41
ArnT	S42
ArnT	S43
ArnT	S44
ArnT	S45
ArnT	S46
ArnT	S47
ArnT	S48
ArnT	S49
ArnT	S50
ArnT	S51
ArnT	S52
ArnT	S53
ArnT	S54
ArnT	S55
ArnT	S56
ArnT	S57
ArnT	S58
ArnT	S59
ArnT	S60
ArnT	S61
ArnT	S62
ArnT	S63
ArnT	S64
ArnT	S65
ArnT	S66
ArnT	S67
ArnT	S68
ArnT	S69
ArnT	S70
ArnT	S71
ArnT	S72
ArnT	S73
ArnT	S74
ArnT	S75
ArnT	S76
ArnT	S77
ArnT	S78
ArnT	S79
ArnT	S80
ArnT	S81
ArnT	S82
ArnT	S83
ArnT	S84
ArnT	S85
ArnT	S86
ArnT	S87
ArnT	S88
ArnT	S89
ArnT	S90
ArnT	S91
ArnT	S92
ArnT	S93
ArnT	S94
ArnT	S95
ArnT	S96
ArnT	S97
ArnT	S98
ArnT	S99
ArnT	S100
ArnT	S101
ArnT	S102
ArnT	S103
ArnT	S104
ArnT	S105
ArnT	S106
ArnT	S107
ArnT	S108
ArnT	S109
ArnT	S110
ArnT	S111
ArnT	S112
ArnT	S113
ArnT	S114
ArnT	S115
ArnT	S116
ArnT	S117
ArnT	S118
ArnT	S119
ArnT	S120
ArnT	S121
ArnT	S122
ArnT	S123
ArnT	S124
ArnT	S125
ArnT	S126
ArnT	S127
ArnT	S128
ArnT	S129
ArnT	S130
ArnT	S131
ArnT	S132
ArnT	S133
ArnT	S134
ArnT	S135
ArnT	S136
ArnT	S137
ArnT	S138
ArnT	S139
ArnT	S140
ArnT	S141
ArnT	S142
ArnT	S143
ArnT	S144
ArnT	S145
ArnT	S146
Arr	S2
Arr	S3
Arr	S40
Arr	S75
Arr	S76
Arr	S80
Arr	S90
Arr	S92
Arr	S93
Arr	S94
Arr	S95
Arr	S97
Arr	S122
Arr	S123
Arr-2	S75
Arr-2	S80
Arr-2	S92
Arr-2	S93
Arr-2	S94
Arr-2	S95
Arr-2	S122
Arr-2	S123
Arr-3	S3
Arr-3	S76
Arr-3	S90
Arr-3	S97
BRP(MBL)	S4
BRP(MBL)	S10
BRP(MBL)	S11
BRP(MBL)	S13
BRP(MBL)	S14
BRP(MBL)	S15
BRP(MBL)	S16
BRP(MBL)	S75
BRP(MBL)	S76
BRP(MBL)	S92
BRP(MBL)	S93
BRP(MBL)	S94
BRP(MBL)	S95
BRP(MBL)	S96
BRP(MBL)	S97
BacA	S1
BacA	S2
BacA	S3
BacA	S4
BacA	S5
BacA	S6
BacA	S7
BacA	S8
BacA	S9
BacA	S10
BacA	S11
BacA	S12
BacA	S13
BacA	S14
BacA	S15
BacA	S16
BacA	S17
BacA	S18
BacA	S19
BacA	S20
BacA	S21
BacA	S22
BaeR	S1
BaeR	S2
BaeR	S3
BaeR	S4
BaeR	S5
BaeR	S6
BaeR	S7
BaeR	S8
BaeR	S9
BaeR	S10
BaeR	S11
BaeR	S12
BaeR	S13
BaeR	S14
BaeR	S15
BaeR	S16
BaeR	S17
BaeR	S18
BaeR	S19
BaeR	S20
BaeR	S21
BaeR	S22
BaeR	S23
BaeR	S24
BaeR	S25
BaeR	S26
BaeR	S27
BaeR	S28
BaeR	S29
BaeR	S30
BaeR	S31
BaeR	S32
BaeR	S33
BaeR	S34
BaeR	S35
BaeR	S36
BaeR	S37
BaeR	S38
BaeR	S39
BaeR	S40
BaeR	S41
BaeR	S42
BaeR	S43
BaeR	S44
BaeR	S45
BaeR	S46
BaeR	S47
BaeR	S48
BaeR	S49
BaeR	S50
BaeR	S51
BaeR	S52
BaeR	S53
BaeR	S54
BaeR	S55
BaeR	S56
BaeR	S57
BaeR	S58
BaeR	S59
BaeR	S60
BaeR	S61
BaeR	S62
BaeR	S63
BaeR	S64
BaeR	S65
BaeR	S66
BaeR	S67
BaeR	S68
BaeR	S69
BaeR	S70
BaeR	S71
BaeR	S72
BaeR	S73
BaeR	S74
BaeR	S75
BaeR	S76
BaeR	S77
BaeR	S78
BaeR	S79
BaeR	S80
BaeR	S81
BaeR	S82
BaeR	S83
BaeR	S84
BaeR	S85
BaeR	S86
BaeR	S87
BaeR	S88
BaeR	S89
BaeR	S90
BaeR	S91
BaeR	S92
BaeR	S93
BaeR	S94
BaeR	S95
BaeR	S96
BaeR	S97
BaeR	S98
BaeR	S99
BaeR	S100
BaeR	S101
BaeR	S102
BaeR	S103
BaeR	S104
BaeR	S105
BaeR	S106
BaeR	S107
BaeR	S108
BaeR	S109
BaeR	S110
BaeR	S111
BaeR	S112
BaeR	S113
BaeR	S114
BaeR	S115
BaeR	S116
BaeR	S117
BaeR	S118
BaeR	S119
BaeR	S120
BaeR	S121
BaeR	S122
BaeR	S123
BaeR	S124
BaeR	S125
BaeR	S126
BaeR	S127
BaeR	S128
BaeR	S129
BaeR	S130
BaeR	S131
BaeR	S132
BaeR	S133
BaeR	S134
BaeR	S135
BaeR	S136
BaeR	S137
BaeR	S138
BaeR	S139
BaeR	S140
BaeR	S141
BaeR	S142
BaeR	S143
BaeR	S144
BaeR	S145
BaeR	S146
BaeS	S9
BaeS	S10
BaeS	S11
BaeS	S12
BaeS	S13
BaeS	S14
BaeS	S15
BaeS	S16
BaeS	S17
BaeS	S18
BaeS	S19
BaeS	S20
BaeS	S21
BaeS	S22
BaeS	S23
BaeS	S26
BaeS	S27
BaeS	S28
BaeS	S29
BaeS	S30
BaeS	S31
BaeS	S32
BaeS	S33
BaeS	S34
BaeS	S35
BaeS	S36
BaeS	S37
BaeS	S38
BaeS	S39
BaeS	S40
BaeS	S41
BaeS	S42
BaeS	S43
BaeS	S44
BaeS	S45
BaeS	S46
BaeS	S47
BaeS	S48
BaeS	S49
BaeS	S50
BaeS	S51
BaeS	S52
BaeS	S53
BaeS	S54
BaeS	S55
BaeS	S56
BaeS	S57
BaeS	S58
BaeS	S59
BaeS	S60
BaeS	S61
BaeS	S62
BaeS	S63
BaeS	S64
BaeS	S65
BaeS	S66
BaeS	S67
BaeS	S68
BaeS	S69
BaeS	S70
BaeS	S71
BaeS	S72
BaeS	S73
BaeS	S74
BaeS	S75
BaeS	S76
BaeS	S78
BaeS	S79
BaeS	S80
BaeS	S81
BaeS	S82
BaeS	S83
BaeS	S84
BaeS	S85
BaeS	S86
BaeS	S87
BaeS	S88
BaeS	S89
BaeS	S90
BaeS	S91
BaeS	S92
BaeS	S93
BaeS	S94
BaeS	S95
BaeS	S96
BaeS	S97
BaeS	S98
BaeS	S99
BaeS	S100
BaeS	S101
BaeS	S102
BaeS	S103
BaeS	S104
BaeS	S105
BaeS	S106
BaeS	S107
BaeS	S108
BaeS	S109
BaeS	S110
BaeS	S111
BaeS	S112
BaeS	S113
BaeS	S114
BaeS	S115
BaeS	S116
BaeS	S117
BaeS	S118
BaeS	S119
BaeS	S120
BaeS	S121
BaeS	S122
BaeS	S123
BaeS	S124
BaeS	S125
BaeS	S126
BaeS	S127
BaeS	S128
BaeS	S129
BaeS	S130
BaeS	S131
BaeS	S132
BaeS	S133
BaeS	S134
BaeS	S135
BaeS	S136
BaeS	S137
BaeS	S138
BaeS	S139
BaeS	S140
BaeS	S141
BaeS	S142
BaeS	S143
BaeS	S144
BaeS	S145
BaeS	S146
BasS	S12
BasS	S14
BasS	S24
BasS	S25
BasS	S31
BasS	S33
BasS	S40
BasS	S41
BasS	S42
BasS	S43
BasS	S44
BasS	S45
BasS	S46
BasS	S47
BasS	S53
BasS	S54
BasS	S55
BasS	S56
BasS	S57
BasS	S58
BasS	S59
BasS	S60
BasS	S61
BasS	S62
BasS	S63
BasS	S64
BasS	S65
BasS	S66
BasS	S67
BasS	S68
BasS	S69
BasS	S70
BasS	S71
BasS	S72
BasS	S74
BasS	S75
BasS	S76
BasS	S77
BasS	S78
BasS	S80
BasS	S98
BasS	S99
BasS	S100
BasS	S101
BasS	S102
BasS	S103
BasS	S106
BasS	S116
BasS	S118
BasS	S121
BasS	S124
BasS	S128
BasS	S132
BasS	S136
BasS	S137
BasS	S138
CMY-59	S10
CMY-59	S13
CMY-59	S16
CMY-59	S22
CMY-59	S92
CMY-59	S93
CMY-59	S94
CMY-59	S97
CMY-59	S117
CNF1	S11
CNF1	S20
